emp_length,homeownership,annual_income,verified_income,debt_to_income,delinq_2y,months_since_last_delinq,inquiries_last_12m,total_credit_lines,open_credit_lines,total_credit_limit,total_credit_utilized,current_accounts_delinq,total_collection_amount_ever,num_accounts_30d_past_due,account_never_delinq_percent,public_record_bankrupt,loan_purpose,loan_amount,term,interest_rate,installment,region,amount_per_month,pd_score,data_split,PCA1,PCA2,cluster,risk_level
10.0,mortgage,110000.0,not verified,20.64,0.0,25,0.0,32.0,14.0,340916.0,61777.0,0.0,0.0,0.0,100.0,0.0,credit_card,15000,36,6.07,456.81,unknown,416.6666666666667,0.010616869901182716,test,1.1783448482955257,0.7406387954266047,1,Very High
10.0,mortgage,117000.0,verified,25.45,0.0,79,1.0,28.0,11.0,503804.0,62293.0,0.0,51.0,0.0,96.3,0.0,debt_consolidation,40000,60,14.07,932.19,unknown,666.6666666666666,0.7308967748043995,train,3.8022433370030044,-1.0881404106508379,0,Low
3.0,rent,50000.0,verified,37.220499999999994,0.0,25,0.0,17.0,10.0,96917.0,64915.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,40000,36,10.9,1096.29,unknown,933.3333333333334,0.6096561170594225,test,2.3205421822461623,-2.577075123675285,0,Low
4.0,own,52000.0,source verified,10.11,0.0,33,0.0,15.0,7.0,183924.0,14177.0,0.0,0.0,0.0,93.3,0.0,credit_card,10000,36,10.91,326.97,unknown,277.77777777777777,0.31952123839640434,train,-1.8269202426813451,-0.7190049859595109,2,Moderate
0.0,rent,48000.0,not verified,11.26,0.0,29,2.0,15.0,10.0,30107.0,19721.0,0.0,96.0,0.0,75.0,0.0,credit_card,3000,36,17.47,108.50600000000004,unknown,88.88888888888889,0.475309552488623,train,-3.0610049280517777,0.517074411485898,3,High
10.0,mortgage,25000.0,verified,30.34,0.0,30,0.0,16.0,7.0,160491.0,38401.0,0.0,0.0,0.0,87.5,0.0,other,2500,36,12.62,108.50600000000004,unknown,88.88888888888889,0.5368350841472685,test,-2.372446292255694,1.1277090070017057,2,Moderate
1.0,mortgage,90000.0,verified,30.06,0.0,25,4.0,23.0,16.0,283458.0,112814.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,20000,36,7.96,626.36,unknown,555.5555555555555,0.2180902251197539,train,2.0291488743887753,0.8126537898276783,1,Very High
5.930306000217794,rent,36000.0,verified,21.33,0.0,25,0.0,11.0,6.0,29600.0,17247.0,0.0,0.0,0.0,100.0,1.0,other,10000,36,7.97,313.23,unknown,277.77777777777777,0.5569541211219003,train,-2.375392843664052,-0.7294385812390468,2,Moderate
10.0,rent,92000.0,verified,16.42,0.0,24,1.0,21.0,11.0,89859.0,80480.0,0.0,0.0,0.0,94.7,1.0,debt_consolidation,16000,60,13.58,368.82,unknown,266.6666666666667,0.9052598905369856,train,-0.0057780078647514405,0.29843363493484165,1,Very High
5.0,own,74000.0,verified,12.84,0.0,25,3.0,24.0,11.0,266678.0,69397.0,0.0,0.0,0.0,100.0,1.0,debt_consolidation,20000,60,21.45,607.97,unknown,333.3333333333333,0.9311803783447437,train,0.8452020800339267,0.025276709104878177,1,Very High
10.0,mortgage,76000.0,not verified,15.06,0.0,25,0.0,23.0,12.0,179748.0,52996.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,6000,36,9.43,192.01,unknown,166.66666666666666,0.239242872773377,train,-1.0587040734127584,0.9015995325529708,2,Moderate
10.0,rent,102000.0,source verified,37.220499999999994,0.0,25,1.0,45.0,22.0,414693.0,125128.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,25000,36,21.45,979.25,unknown,694.4444444444445,0.2717637592803926,train,4.446575627894173,1.5176401240054427,1,Very High
4.0,rent,85000.0,not verified,8.74,1.0,15,3.0,11.0,9.0,36992.0,16124.0,0.0,0.0,0.0,90.9,0.0,debt_consolidation,9600,36,11.99,318.82,unknown,266.6666666666667,0.4868702873412313,train,-1.7960200755929516,-0.44127680720628815,3,High
2.0,mortgage,70000.0,source verified,15.31,0.0,25,1.0,45.0,14.0,278923.0,33756.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,24000,36,6.07,730.89,unknown,666.6666666666666,0.03951011875827642,train,1.8033154876480366,-0.34494674090311805,0,Low
4.0,mortgage,175000.0,not verified,25.24,1.0,4,1.0,29.0,20.0,532597.5999999995,141889.64999999982,0.0,0.0,0.0,89.3,0.0,home_improvement,25000,36,14.08,855.42,unknown,694.4444444444445,0.07435179855020344,train,4.429011256021442,1.0338836978294117,0,Low
4.0,rent,35000.0,not verified,15.43,0.0,25,1.0,22.0,17.0,70812.0,80336.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,5000,36,14.07,171.06,unknown,138.88888888888889,0.32916217244694707,train,-1.4322824078833327,1.472646049547741,2,Moderate
2.0,mortgage,32000.0,not verified,35.18,1.0,8,2.0,28.0,8.0,267138.0,40663.0,0.0,0.0,0.0,96.4,0.0,debt_consolidation,20000,36,15.04,693.7,unknown,555.5555555555555,0.28145300637097503,train,0.6696549462529565,0.06860594863205371,3,High
10.0,own,56000.0,source verified,13.92,1.0,6,1.0,30.0,15.0,114219.0,39071.0,0.0,0.0,0.0,90.0,0.0,debt_consolidation,20000,36,7.34,620.66,unknown,555.5555555555555,0.1241254451387614,train,0.6809600654495153,-0.16664905123921883,3,High
9.0,mortgage,70000.0,not verified,24.81,0.0,25,1.0,26.0,9.0,297982.0,54997.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,26400,60,9.43,553.55,unknown,440.0,0.4008678946524744,train,1.2652096873195837,-0.3595789820575842,1,Very High
6.0,rent,90000.0,source verified,23.13,0.0,25,3.0,26.0,13.0,406487.0,141889.64999999982,0.0,0.0,0.0,100.0,0.0,car,10000,60,9.92,212.08,unknown,166.66666666666666,0.62109652182358,train,0.9827448912872232,2.257725333616831,1,Very High
3.0,rent,48000.0,not verified,37.220499999999994,0.0,25,0.0,38.0,18.0,72880.0,63763.0,0.0,0.0,0.0,100.0,0.0,credit_card,25000,36,19.03,916.78,unknown,694.4444444444445,0.24646966692499284,test,1.9556888144673934,0.03706949342615733,0,Low
6.0,rent,100000.0,source verified,13.28,0.0,25,7.0,18.0,14.0,413093.0,104747.0,0.0,0.0,0.0,100.0,0.0,moving,10000,60,15.04,238.11,unknown,166.66666666666666,0.6328308435314228,train,0.7008275218085426,1.817848730960476,1,Very High
2.0,rent,60000.0,source verified,6.25,0.0,33,5.0,11.0,8.0,17200.95,6147.0,0.0,0.0,0.0,90.9,0.0,debt_consolidation,1600,36,13.59,108.50600000000004,unknown,88.88888888888889,0.7759332926695892,train,-3.0875223689908187,0.12474600931971139,2,Moderate
10.0,mortgage,123000.0,source verified,17.46,0.0,25,1.0,19.0,12.0,532597.5999999995,82806.0,0.0,725.0499999999993,0.0,100.0,0.0,debt_consolidation,15000,36,11.99,498.15,unknown,416.6666666666667,0.2507237802223667,train,1.4070162167492932,0.6522130183356947,1,Very High
6.0,mortgage,50000.0,verified,25.4,0.0,25,2.0,22.0,14.0,222223.0,38315.0,0.0,657.0,0.0,100.0,0.0,debt_consolidation,10000,60,21.45,275.34,unknown,166.66666666666666,0.942450384857792,train,-0.6366557087577689,1.4306469591467021,1,Very High
5.930306000217794,own,57000.0,source verified,22.48,0.0,25,2.0,40.0,13.0,86839.0,38804.0,0.0,725.0499999999993,0.0,100.0,1.0,other,10000,36,10.91,326.97,unknown,277.77777777777777,0.2852125187716733,train,-0.6500690731324313,1.6479174910889276,1,Very High
6.0,rent,30000.0,not verified,17.08,0.0,25,3.0,20.0,17.0,50000.0,4548.400000000001,0.0,0.0,0.0,100.0,0.0,house,20000,60,9.43,419.36,unknown,333.3333333333333,0.5985136331323112,train,-0.582003920736583,-0.17873231593129238,2,Moderate
5.0,mortgage,90000.0,not verified,11.68,1.0,18,1.0,25.0,15.0,286461.0,23906.0,0.0,0.0,0.0,92.0,1.0,debt_consolidation,14000,36,6.07,421.55,unknown,388.8888888888889,0.05944346404885428,train,0.024260218684047034,0.45251832858215413,3,High
10.0,rent,65000.0,not verified,4.87,0.0,25,0.0,11.0,6.0,45000.0,8765.0,0.0,0.0,0.0,100.0,0.0,credit_card,7000,36,6.07,210.78,unknown,194.44444444444446,0.06332723697617751,train,-2.6126319143872094,-0.9842618424094571,2,Moderate
2.0,rent,44200.0,not verified,5.1,0.0,25,0.0,9.0,7.0,20400.0,4548.400000000001,0.0,0.0,0.0,100.0,0.0,credit_card,4000,36,6.07,120.46,unknown,111.11111111111111,0.03053545587489,train,-3.461755531309625,-0.75624269724734,2,Moderate
2.0,rent,52000.0,not verified,34.92,1.0,19,1.0,23.0,18.0,106508.0,68622.0,0.0,0.0,0.0,95.7,0.0,debt_consolidation,10000,36,7.97,313.23,unknown,277.77777777777777,0.34976608882576193,train,-0.4078279213653125,1.7774186211883833,3,High
3.0,mortgage,75000.0,source verified,29.47,0.0,25,0.0,32.0,18.0,339685.0,72660.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,20000,36,6.72,614.99,unknown,555.5555555555555,0.24913446378798848,train,1.8203526378130688,0.6850679424056619,1,Very High
10.0,mortgage,175000.0,source verified,13.19,1.0,23,2.0,41.0,15.0,532597.5999999995,56436.0,0.0,0.0,0.0,80.5,0.0,debt_consolidation,20000,60,15.05,476.33,unknown,333.3333333333333,0.5466939586451349,train,2.6984639220826856,1.458740957759499,3,High
10.0,mortgage,100000.0,source verified,3.7695000000000003,1.0,14,0.0,34.0,14.0,29100.0,4548.400000000001,0.0,285.0,0.0,94.1,0.0,credit_card,2500,36,7.96,108.50600000000004,unknown,88.88888888888889,0.03585586295462924,train,-1.8094416726497273,1.2726466916861265,3,High
9.0,mortgage,79300.0,not verified,26.09,0.0,51,2.0,20.0,13.0,64220.0,43202.0,0.0,0.0,0.0,85.0,0.0,debt_consolidation,5500,36,18.06,199.01,unknown,152.77777777777777,0.5925665989559545,train,-1.2881734216235978,1.3603113857887483,3,High
0.0,rent,55000.0,source verified,3.7695000000000003,1.0,22,0.0,13.0,4.0,17200.95,4548.400000000001,0.0,0.0,0.0,83.3,1.0,other,12000,36,13.59,407.75,unknown,333.3333333333333,0.2794095651476154,train,-2.5635232004640387,-1.5354509696543501,3,High
4.0,mortgage,57000.0,not verified,9.07,0.0,25,2.0,14.0,8.0,24800.0,12690.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,6500,36,17.09,232.04,unknown,180.55555555555554,0.4138443199519562,train,-2.389626701422364,-0.35949875604446835,2,Moderate
6.0,rent,63500.0,source verified,3.7695000000000003,0.0,25,0.0,11.0,4.0,17200.95,4941.0,0.0,179.0,0.0,90.9,0.0,debt_consolidation,2500,36,11.98,108.50600000000004,unknown,88.88888888888889,0.5232544689071743,train,-3.478931077605348,-0.7464580217008536,2,Moderate
10.0,mortgage,35000.0,verified,16.74,1.0,8,0.0,18.0,4.0,317794.0,8327.0,0.0,0.0,0.0,83.3,0.0,medical,5000,36,11.99,166.05,unknown,138.88888888888889,0.28335968628534636,train,-2.216272960598763,0.4692839897816504,3,High
2.0,rent,90000.0,not verified,17.64,0.0,25,4.0,16.0,11.0,83637.0,60036.0,0.0,0.0,0.0,93.8,1.0,credit_card,8000,36,20.0,297.31,unknown,222.22222222222223,0.48623414233991674,train,-1.2112927848826374,0.7078773224925468,2,Moderate
3.0,mortgage,50000.0,source verified,17.02,0.0,25,2.0,22.0,12.0,350682.0,22940.0,0.0,0.0,0.0,100.0,0.0,credit_card,18000,60,7.35,359.41,unknown,300.0,0.11007785359038415,train,-0.08424496593326139,0.10653055094919145,2,Moderate
5.0,rent,38400.0,not verified,15.68,0.0,82,0.0,7.0,4.0,22860.0,9849.0,0.0,515.0,0.0,100.0,0.0,debt_consolidation,1000,36,10.41,108.50600000000004,unknown,88.88888888888889,0.3501848302783852,train,-3.672137755986766,-0.2521036538650012,2,Moderate
10.0,mortgage,67000.0,not verified,23.13,0.0,25,4.0,20.0,12.0,266912.0,48798.0,0.0,241.0,0.0,100.0,0.0,debt_consolidation,10800,36,10.42,350.62,unknown,300.0,0.12804521193970797,train,-0.15809846406193984,1.0144750599681518,1,Very High
1.0,own,95000.0,not verified,7.52,0.0,25,0.0,15.0,7.0,37400.0,30547.0,0.0,0.0,0.0,100.0,0.0,credit_card,40000,36,7.34,1096.29,unknown,933.3333333333334,0.0649004995888863,test,1.611535530536512,-4.168414998058024,0,Low
10.0,rent,50000.0,not verified,17.21,0.0,25,1.0,31.0,15.0,83577.0,27229.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,12500,36,7.34,387.91,unknown,347.22222222222223,0.29224912489559074,train,-0.49329628990186397,0.4607634817956975,2,Moderate
10.0,mortgage,78000.0,verified,19.42,1.0,1,0.0,28.0,9.0,424501.0,39366.0,0.0,0.0,0.0,78.6,0.0,credit_card,6000,36,16.01,210.98,unknown,166.66666666666666,0.10430408709820958,test,-0.6604103144018579,1.5584903309736502,3,High
2.0,rent,25000.0,source verified,21.56,0.0,25,0.0,11.0,9.0,29325.0,18109.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,12000,36,15.05,416.28,unknown,333.3333333333333,0.34734539572683126,train,-1.9612795239385519,-0.9278159929735494,2,Moderate
0.0,rent,60000.0,source verified,14.6,0.0,29,7.0,16.0,10.0,60620.0,41286.0,0.0,0.0,0.0,87.5,0.0,debt_consolidation,12000,60,14.08,279.72,unknown,200.0,0.8011794367893156,train,-1.2000185600272424,0.4100753762054664,2,Moderate
5.930306000217794,own,30000.0,source verified,25.88,0.0,25,0.0,25.0,8.0,70146.0,29549.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,15000,60,9.92,318.12,unknown,250.0,0.5099968785045389,train,-1.0698173443895547,-0.020566057613402397,2,Moderate
4.0,rent,37500.0,verified,28.58,0.0,25,3.0,9.0,7.0,45420.0,40615.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,8000,36,15.04,277.48,unknown,222.22222222222223,0.7786697589706518,train,-2.0011510829730477,0.10125986515999091,2,Moderate
10.0,mortgage,130000.0,source verified,5.98,0.0,25,5.0,13.0,7.0,33481.0,17326.0,0.0,0.0,0.0,100.0,1.0,home_improvement,6000,36,9.44,192.03,unknown,166.66666666666666,0.22406640850574433,train,-1.7540122361422081,-0.0675728683445656,2,Moderate
10.0,mortgage,175000.0,not verified,19.87,0.0,25,7.0,21.0,14.0,532597.5999999995,92012.0,0.0,0.0,0.0,100.0,1.0,other,12000,60,13.59,276.68,unknown,200.0,0.5713372742980317,train,1.8726789016695358,2.176996651716214,1,Very High
10.0,own,83000.0,source verified,17.52,0.0,48,1.0,28.0,10.0,84553.0,25925.0,0.0,0.0,0.0,92.9,0.0,credit_card,12000,36,6.72,369.0,unknown,333.3333333333333,0.12292387460164926,train,-0.6380415109489349,0.1205112063057431,2,Moderate
4.0,mortgage,100000.0,source verified,7.2,0.0,25,2.0,19.0,8.0,42300.0,21660.0,0.0,0.0,0.0,95.0,1.0,debt_consolidation,20000,60,13.59,461.13,unknown,333.3333333333333,0.4910409926931893,test,-0.5560039835080788,-1.1930024227957132,2,Moderate
10.0,mortgage,105000.0,verified,32.69,0.0,47,2.0,26.0,18.0,429542.0,99071.0,0.0,0.0,0.0,80.8,0.0,debt_consolidation,25000,60,21.45,821.01,unknown,416.6666666666667,0.8932391072304201,train,3.092418264133015,1.0629836414783833,1,Very High
5.930306000217794,mortgage,25000.0,verified,37.220499999999994,0.0,25,3.0,21.0,12.0,234333.0,48174.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,24000,60,9.93,509.11,unknown,400.0,0.841169806852653,train,0.7116557437321609,0.34836433484888485,1,Very High
0.0,mortgage,130000.0,not verified,17.28,0.0,32,5.0,26.0,20.0,229391.0,52011.0,0.0,292.0,0.0,88.5,0.0,debt_consolidation,25000,60,15.05,595.41,unknown,416.6666666666667,0.75413898754822,train,1.8992215555783636,0.625834805760741,1,Very High
2.0,mortgage,30000.0,verified,26.56,0.0,25,0.0,25.0,16.0,122100.0,27587.0,0.0,0.0,0.0,100.0,0.0,credit_card,4800,36,7.96,150.33,unknown,133.33333333333334,0.2527650471283887,train,-1.742646284323297,1.4923234033746051,2,Moderate
7.0,rent,75000.0,not verified,22.45,0.0,25,0.0,16.0,11.0,112473.0,66072.0,0.0,0.0,0.0,100.0,0.0,credit_card,9600,36,7.34,297.92,unknown,266.6666666666667,0.0996054213250352,test,-0.9783439582010452,0.3062393030626453,2,Moderate
2.0,mortgage,25000.0,source verified,37.220499999999994,0.0,25,0.0,25.0,17.0,331921.0,57468.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,22000,60,10.42,472.0,unknown,366.6666666666667,0.3097880411864053,train,0.9132332878209374,0.8886422739008045,1,Very High
8.0,rent,50000.0,verified,23.07,0.0,25,0.0,18.0,11.0,43794.0,28758.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,10000,36,14.08,342.17,unknown,277.77777777777777,0.8456811505049886,train,-1.4121481850959776,-0.02904174041411979,2,Moderate
5.0,rent,30000.0,not verified,37.220499999999994,0.0,53,7.0,29.0,23.0,74544.0,54465.0,0.0,725.0499999999993,0.0,78.6,0.0,debt_consolidation,5000,36,11.98,166.03,unknown,138.88888888888889,0.785616873074195,train,-0.8180263125343609,3.701888291266998,1,Very High
5.930306000217794,rent,25000.0,verified,13.75,0.0,25,1.0,30.0,19.0,75250.0,54415.0,0.0,0.0,0.0,100.0,0.0,credit_card,3000,36,7.35,108.50600000000004,unknown,88.88888888888889,0.2901587946604175,test,-1.6352771813304132,1.940525740743409,2,Moderate
1.0,mortgage,60000.0,verified,18.32,0.0,33,1.0,13.0,10.0,200320.0,35100.0,0.0,405.0,0.0,92.3,0.0,debt_consolidation,10000,36,13.58,339.74,unknown,277.77777777777777,0.5314511350499217,train,-1.3509226426251526,0.07242924244410047,2,Moderate
10.0,mortgage,50000.0,verified,3.7695000000000003,0.0,25,3.0,13.0,5.0,172009.0,5860.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,40000,60,13.58,922.05,unknown,666.6666666666666,0.8229163754072486,train,1.1413558730691367,-3.4764082744435805,0,Low
10.0,rent,72000.0,not verified,33.26,1.0,10,0.0,18.0,13.0,171280.0,105514.0,0.0,0.0,0.0,94.4,0.0,credit_card,19500,60,16.02,474.41,unknown,325.0,0.6904044989117919,train,0.8569743926709069,0.8769102177252315,3,High
10.0,rent,105000.0,not verified,13.51,0.0,73,1.0,32.0,13.0,77937.0,46535.0,0.0,0.0,0.0,93.5,0.0,credit_card,8500,36,7.35,263.82,unknown,236.11111111111111,0.11331157540382399,train,-0.5903300894748045,0.9138967557480667,2,Moderate
0.0,rent,90000.0,not verified,7.8,0.0,25,1.0,7.0,4.0,17200.95,9815.0,0.0,0.0,0.0,100.0,0.0,credit_card,10000,36,17.09,356.98,unknown,277.77777777777777,0.17684027791409548,train,-2.3754286003722886,-1.6571963194024488,2,Moderate
2.0,mortgage,40000.0,verified,29.67,1.0,4,3.0,19.0,12.0,228393.0,29858.0,0.0,0.0,0.0,94.7,0.0,vacation,6500,36,15.05,225.49,unknown,180.55555555555554,0.7697970181244126,train,-1.3259484940600976,1.5559296139876586,3,High
10.0,rent,34000.0,source verified,25.73,0.0,55,0.0,13.0,7.0,35375.0,24310.0,0.0,0.0,0.0,91.7,0.0,debt_consolidation,24450,60,18.45,626.88,unknown,407.5,0.792878795805238,train,-0.4808921466609852,-1.5274571393125085,2,Moderate
5.0,rent,96000.0,verified,30.28,0.0,25,3.0,30.0,11.0,139750.0,98124.0,0.0,0.0,0.0,100.0,0.0,major_purchase,15000,36,19.42,553.04,unknown,416.6666666666667,0.8794745430739939,test,0.9911302396825025,0.8727772225428797,1,Very High
2.0,mortgage,133000.0,source verified,20.1,0.0,25,7.0,32.0,10.0,532597.5999999995,141889.64999999982,0.0,0.0,0.0,100.0,0.0,debt_consolidation,24000,60,10.42,514.91,unknown,400.0,0.3666442257402311,test,3.1496939328347944,1.38107948425162,1,Very High
6.0,mortgage,40000.0,not verified,19.77,0.0,25,2.0,13.0,10.0,30887.0,15043.0,0.0,0.0,0.0,100.0,1.0,debt_consolidation,11000,36,14.08,376.39,unknown,305.55555555555554,0.2897218775896071,train,-1.734065075563178,-0.30698140619253556,2,Moderate
6.0,rent,152000.0,source verified,10.34,0.0,25,1.0,19.0,13.0,149600.0,67930.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,40000,60,12.61,902.16,unknown,666.6666666666666,0.34913863970093273,train,2.81192931991785,-2.3589489429888535,0,Low
8.0,own,50000.0,verified,23.33,0.0,25,7.0,33.0,22.0,132090.0,22526.0,0.0,50.0,0.0,100.0,1.0,credit_card,14000,60,19.03,363.4,unknown,233.33333333333334,0.8103107499415854,train,0.4058977786899962,2.216525634032693,1,Very High
5.930306000217794,rent,28201.32,verified,35.74,0.0,78,3.0,43.0,23.0,53244.0,25834.0,0.0,0.0,0.0,95.3,1.0,debt_consolidation,17000,36,19.03,623.42,unknown,472.22222222222223,0.5768148934906463,train,0.8857840099762699,1.7801673570901022,1,Very High
10.0,rent,58000.0,source verified,13.64,0.0,25,0.0,7.0,5.0,40240.0,23016.0,0.0,713.0,0.0,100.0,1.0,other,5000,36,7.34,155.17,unknown,138.88888888888889,0.4615091549759506,test,-3.0721062034133566,-0.2678979571106981,2,Moderate
7.0,own,27000.0,not verified,23.87,0.0,25,0.0,27.0,17.0,42183.0,25237.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,7200,36,13.59,244.65,unknown,200.0,0.33272652085088583,train,-1.4203786355861723,1.1907321644344835,2,Moderate
10.0,rent,90000.0,not verified,7.68,0.0,77,1.0,11.0,5.0,26832.0,14997.0,0.0,0.0,0.0,90.9,1.0,debt_consolidation,7000,36,9.44,224.04,unknown,194.44444444444446,0.18139766144412472,train,-2.441092168974026,-0.7101602633350969,2,Moderate
10.0,mortgage,77000.0,source verified,21.56,0.0,25,7.0,24.0,16.0,284532.0,104390.0,0.0,143.0,0.0,95.8,0.0,debt_consolidation,20700,36,9.92,667.16,unknown,575.0,0.2276363054594898,train,2.207327183111397,0.879476192258334,1,Very High
3.0,rent,36000.0,verified,26.73,1.0,18,3.0,45.0,23.0,69394.0,27411.0,0.0,0.0,0.0,91.1,0.0,debt_consolidation,20700,60,21.45,629.24,unknown,345.0,0.940590627262416,test,1.1641142355514664,1.7020152210065527,1,Very High
10.0,own,54000.0,not verified,29.73,0.0,25,2.0,33.0,23.0,94107.0,47045.0,0.0,0.0,0.0,100.0,0.0,credit_card,9000,36,10.41,292.15,unknown,250.0,0.3761947021935466,test,0.03320436143468359,2.3131928957750953,1,Very High
0.0,mortgage,175000.0,source verified,12.03,0.0,25,3.0,45.0,23.0,413060.0,93495.0,0.0,0.0,0.0,100.0,1.0,debt_consolidation,10000,36,19.03,366.72,unknown,277.77777777777777,0.5125840771472419,train,2.1735439631380022,2.7368748578518445,1,Very High
2.0,rent,175000.0,not verified,4.75,0.0,75,4.0,16.0,8.0,298154.0,24491.0,0.0,0.0,0.0,93.3,0.0,debt_consolidation,35000,60,9.92,742.27,unknown,583.3333333333334,0.4750757667910343,test,1.971910318057051,-2.335395826317792,0,Low
10.0,rent,50000.0,not verified,24.05,0.0,33,2.0,27.0,14.0,72740.0,43490.0,0.0,0.0,0.0,96.3,1.0,home_improvement,10000,36,11.99,332.1,unknown,277.77777777777777,0.5898266954053093,train,-0.811934043059936,1.1446014570212102,2,Moderate
10.0,mortgage,30000.0,not verified,30.8,0.0,25,2.0,21.0,7.0,110786.0,30762.0,0.0,0.0,0.0,100.0,1.0,debt_consolidation,4500,36,17.09,160.64,unknown,125.0,0.25128383160095036,test,-2.050074765467907,1.228857151112235,2,Moderate
3.0,rent,40000.0,not verified,5.27,0.0,25,0.0,9.0,7.0,19800.0,8067.0,0.0,0.0,0.0,100.0,0.0,credit_card,5000,36,11.98,166.03,unknown,138.88888888888889,0.19764384985731767,train,-3.284444135174373,-0.823217458278839,2,Moderate
10.0,rent,51882.0,source verified,21.35,0.0,25,4.0,12.0,9.0,67194.0,53932.0,0.0,0.0,0.0,100.0,0.0,credit_card,15000,36,17.09,535.47,unknown,416.6666666666667,0.6090925793091184,train,-0.5066231000390221,-0.4699932044707754,2,Moderate
5.0,mortgage,82000.0,verified,12.56,1.0,13,0.0,27.0,15.0,226500.0,26503.0,0.0,0.0,0.0,75.0,0.0,debt_consolidation,12000,36,10.41,389.53,unknown,333.3333333333333,0.3355962391412474,test,-0.3270410419736208,0.5856177183763439,3,High
3.0,rent,48000.0,source verified,32.25,0.0,25,2.0,32.0,22.0,79907.0,46532.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,16800,60,18.06,427.16,unknown,280.0,0.7946476352860026,train,0.502837992692296,1.546414473690251,1,Very High
10.0,rent,48000.0,source verified,24.68,0.0,25,0.0,26.0,12.0,80300.0,45108.0,0.0,0.0,0.0,100.0,0.0,credit_card,6000,36,6.72,184.5,unknown,166.66666666666666,0.14074213689302115,test,-1.4779121327307283,1.1087224925756813,2,Moderate
4.0,mortgage,60000.0,source verified,15.46,0.0,27,1.0,23.0,16.0,346000.0,26544.0,0.0,725.0499999999993,0.0,95.7,0.0,house,10000,36,9.43,320.01,unknown,277.77777777777777,0.2014526244898603,train,-0.5928617569682033,1.0770006875197973,2,Moderate
8.0,rent,48769.0,verified,11.07,0.0,25,1.0,10.0,7.0,17200.95,13911.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,4800,36,21.45,181.96,unknown,133.33333333333334,0.7978426555836975,train,-2.8101402488145206,-0.40035792219031496,2,Moderate
10.0,mortgage,155555.0,source verified,20.15,0.0,25,6.0,31.0,15.0,452139.0,102432.0,0.0,0.0,0.0,100.0,1.0,debt_consolidation,15000,36,10.41,486.91,unknown,416.6666666666667,0.2359438040240531,train,2.4790562968167538,1.7957061598288584,1,Very High
10.0,mortgage,67000.0,not verified,32.65,0.0,25,0.0,26.0,16.0,264374.0,52656.0,0.0,0.0,0.0,100.0,0.0,credit_card,12000,36,11.99,398.52,unknown,333.3333333333333,0.10010044152347786,train,0.3379771983950678,1.2723588907533674,1,Very High
5.930306000217794,mortgage,25000.0,verified,26.66,0.0,49,0.0,15.0,5.0,60175.0,35578.0,0.0,0.0,0.0,86.7,0.0,credit_card,5800,36,6.07,174.67,unknown,161.11111111111111,0.045052057610441044,train,-2.554084761157346,0.28258161180034186,2,Moderate
10.0,mortgage,70000.0,not verified,7.04,0.0,25,0.0,19.0,9.0,327054.0,17608.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,40000,60,9.44,838.91,unknown,666.6666666666666,0.07895866032306043,train,1.855694135978774,-2.7661440843726335,0,Low
10.0,mortgage,110000.0,not verified,5.66,0.0,25,5.0,37.0,19.0,341794.0,22281.0,0.0,0.0,0.0,100.0,1.0,debt_consolidation,24000,60,10.9,520.63,unknown,400.0,0.40798767266477876,test,1.9229512426795967,0.6977288464336696,1,Very High
0.0,mortgage,175000.0,verified,22.74,0.0,42,2.0,45.0,13.0,532597.5999999995,141889.64999999982,0.0,0.0,0.0,98.8,0.0,debt_consolidation,36000,36,9.44,1096.29,unknown,933.3333333333334,0.08729246055158792,train,5.665148831686297,-0.3192443775520787,0,Low
5.930306000217794,mortgage,55000.0,not verified,26.16,0.0,25,4.0,42.0,22.0,273281.0,35081.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,15000,60,9.92,318.12,unknown,250.0,0.08318167260374328,train,1.0468713198805808,2.414159214374948,1,Very High
10.0,mortgage,60000.0,not verified,3.7695000000000003,0.0,25,2.0,34.0,8.0,176400.0,4548.400000000001,0.0,0.0,0.0,100.0,0.0,home_improvement,15000,60,7.35,299.51,unknown,250.0,0.21060810322634582,train,-0.6901561190018928,-0.15884920852325848,2,Moderate
